Timestamp,Tag Name,Tag ID
2024-07-09 14:48:50,TAG 3,E2 00 20 23 12 05 EE AA 00 01 00 90
2024-07-09 14:48:50,TAG 3,E2 00 20 23 12 05 EE AA 00 01 00 90
2024-07-09 14:48:50,TAG 3,E2 00 20 23 12 05 EE AA 00 01 00 90
2024-07-09 14:48:50,TAG 3,E2 00 20 23 12 05 EE AA 00 01 00 90
2024-07-09 14:48:50,TAG 3,E2 00 20 23 12 05 EE AA 00 01 00 90
2024-07-09 14:48:50,TAG 3,E2 00 20 23 12 05 EE AA 00 01 00 90
2024-07-09 14:48:50,TAG 3,E2 00 20 23 12 05 EE AA 00 01 00 90
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:48:59,TAG 4,E2 00 20 23 12 05 EE AA 00 01 00 87
2024-07-09 14:49:07,TAG 5,E2 00 20 23 12 05 EE AA 00 01 00 88
2024-07-09 14:49:07,TAG 5,E2 00 20 23 12 05 EE AA 00 01 00 88
2024-07-09 14:49:07,TAG 5,E2 00 20 23 12 05 EE AA 00 01 00 88
2024-07-09 14:49:07,TAG 5,E2 00 20 23 12 05 EE AA 00 01 00 88
2024-07-09 14:49:07,TAG 5,E2 00 20 23 12 05 EE AA 00 01 00 88
2024-07-09 14:49:07,TAG 5,E2 00 20 23 12 05 EE AA 00 01 00 88
2024-07-09 14:49:07,TAG 5,E2 00 20 23 12 05 EE AA 00 01 00 88
2024-07-09 14:52:24,TAG 1,E2 00 20 23 12 05 EE AA 00 01 00 73
2024-07-09 14:52:25,TAG 1,E2 00 20 23 12 05 EE AA 00 01 00 73
2024-07-09 14:52:30,TAG 2,E2 00 20 23 12 05 EE AA 00 01 00 76
2024-07-09 14:52:30,TAG 2,E2 00 20 23 12 05 EE AA 00 01 00 76
